game_id,club_id,own_goals,own_position,own_manager_name,opponent_id,opponent_goals,opponent_position,opponent_manager_name,hosting,is_win
2590604,19771,0,10.0,Cihat Arslan,6890,2,11.0,Abdullah Avcı,Away,0
2590605,524,1,9.0,Mutlu Topçu,3205,0,13.0,Tolunay Kafkas,Home,1
2590605,3205,0,13.0,Tolunay Kafkas,524,1,9.0,Mutlu Topçu,Away,0
2590607,2944,4,7.0,Mustafa Reşit Akçay,3216,0,18.0,Mesut Bakkal,Away,1
2590607,3216,0,18.0,Mesut Bakkal,2944,4,7.0,Mustafa Reşit Akçay,Home,0
2590610,141,2,4.0,Hamza Hamzaoğlu,524,1,12.0,Mutlu Topçu,Home,1
2590610,524,1,12.0,Mutlu Topçu,141,2,4.0,Hamza Hamzaoğlu,Away,0
2590611,820,0,16.0,Mehmet Özdilek,19771,1,9.0,Cihat Arslan,Away,0
2590611,19771,1,9.0,Cihat Arslan,820,0,16.0,Mehmet Özdilek,Home,1
2590615,449,1,8.0,Shota Arveladze,2944,3,3.0,Mustafa Reşit Akçay,Away,0
2590615,2944,3,3.0,Mustafa Reşit Akçay,449,1,8.0,Shota Arveladze,Home,1
2590617,36,2,3.0,Vítor Pereira,19771,2,9.0,Cihat Arslan,Home,0
2590617,19771,2,9.0,Cihat Arslan,36,2,3.0,Vítor Pereira,Away,0
2590618,524,2,11.0,Mutlu Topçu,2944,1,5.0,Mustafa Reşit Akçay,Home,1
2590618,2944,1,5.0,Mustafa Reşit Akçay,524,2,11.0,Mutlu Topçu,Away,0
2590622,449,1,10.0,Shota Arveladze,2293,2,4.0,Aykut Kocaman,Home,0
2590622,2293,2,4.0,Aykut Kocaman,449,1,10.0,Shota Arveladze,Away,1
2590636,398,0,,Stefano Pioli,506,2,,Massimiliano Allegri,Away,0
2590636,506,2,,Massimiliano Allegri,398,0,,Stefano Pioli,Home,1
2593956,2944,0,9.0,Mustafa Reşit Akçay,6890,3,8.0,Abdullah Avcı,Home,0
2593956,6890,3,8.0,Abdullah Avcı,2944,0,9.0,Mustafa Reşit Akçay,Away,1
2593957,825,0,18.0,İsmail Kartal,19771,1,7.0,Cihat Arslan,Away,0
2593957,19771,1,7.0,Cihat Arslan,825,0,18.0,İsmail Kartal,Home,1
2593961,524,1,12.0,Mutlu Topçu,2293,2,4.0,Aykut Kocaman,Away,0
2593961,2293,2,4.0,Aykut Kocaman,524,1,12.0,Mutlu Topçu,Home,1
2593963,2293,0,6.0,Aykut Kocaman,6890,4,5.0,Abdullah Avcı,Away,0
2593963,6890,4,5.0,Abdullah Avcı,2293,0,6.0,Aykut Kocaman,Home,1
2593967,820,1,14.0,Mehmet Özdilek,2944,0,12.0,Mustafa Reşit Akçay,Home,1
2593967,2944,0,12.0,Mustafa Reşit Akçay,820,1,14.0,Mehmet Özdilek,Away,0
2593968,524,1,10.0,Mutlu Topçu,3216,0,17.0,Bülent Korkmaz,Home,1
2593968,3216,0,17.0,Bülent Korkmaz,524,1,10.0,Mutlu Topçu,Away,0
2593970,126,0,13.0,Hikmet Karaman,19771,2,4.0,Cihat Arslan,Home,0
2593970,19771,2,4.0,Cihat Arslan,126,0,13.0,Hikmet Karaman,Away,1
2593978,449,2,9.0,Shota Arveladze,524,2,11.0,Mutlu Topçu,Home,0
2593978,524,2,11.0,Mutlu Topçu,449,2,9.0,Shota Arveladze,Away,0
2593980,36,1,3.0,Vítor Pereira,2944,0,13.0,Mustafa Reşit Akçay,Away,1
2593980,2944,0,13.0,Mustafa Reşit Akçay,36,1,3.0,Vítor Pereira,Home,0
2593991,10484,2,6.0,Rıza Çalımbay,19771,1,5.0,Cihat Arslan,Home,1
2593991,19771,1,5.0,Cihat Arslan,10484,2,6.0,Rıza Çalımbay,Away,0
2593993,524,0,13.0,Mutlu Topçu,2381,3,16.0,Okan Buruk,Away,0
2593993,2381,3,16.0,Okan Buruk,524,0,13.0,Mutlu Topçu,Home,1
2593994,36,1,2.0,Vítor Pereira,2293,0,7.0,Aykut Kocaman,Home,1
2593994,2293,0,7.0,Aykut Kocaman,36,1,2.0,Vítor Pereira,Away,0
2593999,825,0,18.0,İsmail Kartal,2944,2,11.0,Mustafa Reşit Akçay,Home,0
2593999,2944,2,11.0,Mustafa Reşit Akçay,825,0,18.0,İsmail Kartal,Away,1
2594004,20,1,11.0,Ertuğrul Sağlam,19771,3,5.0,Cihat Arslan,Away,0
2594004,19771,3,5.0,Cihat Arslan,20,1,11.0,Ertuğrul Sağlam,Home,1
2594006,524,0,13.0,Mutlu Topçu,6890,1,4.0,Abdullah Avcı,Home,0
2594006,6890,1,4.0,Abdullah Avcı,524,0,13.0,Mutlu Topçu,Away,1
2594008,126,1,8.0,Hikmet Karaman,2944,0,12.0,Mustafa Reşit Akçay,Away,1
2594008,2944,0,12.0,Mustafa Reşit Akçay,126,1,8.0,Hikmet Karaman,Home,0
2594010,589,1,10.0,Mustafa Ati Göksu,2944,1,11.0,Mustafa Reşit Akçay,Home,0
2594010,2944,1,11.0,Mustafa Reşit Akçay,589,1,10.0,Mustafa Ati Göksu,Away,0
2594011,126,0,8.0,Hikmet Karaman,2293,0,7.0,Aykut Kocaman,Home,0
2594011,2293,0,7.0,Aykut Kocaman,126,0,8.0,Hikmet Karaman,Away,0
2594012,524,2,13.0,Mutlu Topçu,820,2,15.0,Mehmet Özdilek,Away,0
2594012,820,2,15.0,Mehmet Özdilek,524,2,13.0,Mutlu Topçu,Home,0
2594013,114,0,2.0,Şenol Güneş,19771,2,3.0,Cihat Arslan,Home,0
2594013,19771,2,3.0,Cihat Arslan,114,0,2.0,Şenol Güneş,Away,1
2594019,36,2,2.0,Vítor Pereira,524,2,11.0,Mutlu Topçu,Away,0
2594019,524,2,11.0,Mutlu Topçu,36,2,2.0,Vítor Pereira,Home,0
2594022,2381,0,16.0,Okan Buruk,19771,1,3.0,Cihat Arslan,Away,0
2594022,19771,1,3.0,Cihat Arslan,2381,0,16.0,Okan Buruk,Home,1
2594025,589,2,10.0,Yusuf Şimşek,2293,3,7.0,Aykut Kocaman,Away,0
2594025,2293,3,7.0,Aykut Kocaman,589,2,10.0,Yusuf Şimşek,Home,1
2594026,2944,0,12.0,Mustafa Reşit Akçay,10484,1,6.0,Rıza Çalımbay,Home,0
2594026,10484,1,6.0,Rıza Çalımbay,2944,0,12.0,Mustafa Reşit Akçay,Away,1
2594034,524,2,11.0,Mutlu Topçu,825,1,18.0,Samet Aybaba,Away,1
2594034,825,1,18.0,Samet Aybaba,524,2,11.0,Mutlu Topçu,Home,0
2594035,3205,3,13.0,Tolunay Kafkas,19771,2,3.0,Cihat Arslan,Home,1
2594035,19771,2,3.0,Cihat Arslan,3205,3,13.0,Tolunay Kafkas,Away,0
2594036,126,0,10.0,Hikmet Karaman,524,2,9.0,Mutlu Topçu,Away,0
2594036,524,2,9.0,Mutlu Topçu,126,0,10.0,Hikmet Karaman,Home,1
2594037,20,0,14.0,Hamza Hamzaoğlu,2293,1,7.0,Aykut Kocaman,Away,0
2594037,2293,1,7.0,Aykut Kocaman,20,0,14.0,Hamza Hamzaoğlu,Home,1
2594039,141,3,3.0,Mustafa Denizli,19771,2,6.0,Cihat Arslan,Home,1
2594039,19771,2,6.0,Cihat Arslan,141,3,3.0,Mustafa Denizli,Away,0
2594044,114,3,1.0,Şenol Güneş,2944,2,12.0,Mustafa Reşit Akçay,Away,1
2594044,2944,2,12.0,Mustafa Reşit Akçay,114,3,1.0,Şenol Güneş,Home,0
2594048,2944,0,12.0,Mustafa Reşit Akçay,19771,0,6.0,Cihat Arslan,Away,0
2594048,19771,0,6.0,Cihat Arslan,2944,0,12.0,Mustafa Reşit Akçay,Home,0
2594049,114,4,1.0,Şenol Güneş,2293,0,7.0,Aykut Kocaman,Home,1
2594049,2293,0,7.0,Aykut Kocaman,114,4,1.0,Şenol Güneş,Away,0
2594051,524,0,10.0,Mutlu Topçu,589,0,11.0,Mehmet Uğurlu,Away,0
2594051,589,0,11.0,Mehmet Uğurlu,524,0,10.0,Mutlu Topçu,Home,0
2594056,524,2,8.0,Mutlu Topçu,10484,1,5.0,Rıza Çalımbay,Away,1
2594056,10484,1,5.0,Rıza Çalımbay,524,2,8.0,Mutlu Topçu,Home,0
2594057,126,2,9.0,Hikmet Karaman,820,3,15.0,İbrahim Üzülmez,Home,0
2594057,820,3,15.0,İbrahim Üzülmez,126,2,9.0,Hikmet Karaman,Away,1
2594060,2293,2,7.0,Aykut Kocaman,19771,0,6.0,Cihat Arslan,Away,1
2594060,19771,0,6.0,Cihat Arslan,2293,2,7.0,Aykut Kocaman,Home,0
2594498,150,1,9.0,Pepe Mel,681,0,17.0,David Moyes,Home,1
2594498,681,0,17.0,David Moyes,150,1,9.0,Pepe Mel,Away,0
2594509,150,0,11.0,Pepe Mel,1049,0,7.0,Nuno Espírito Santo,Away,0
2594509,1049,0,7.0,Nuno Espírito Santo,150,0,11.0,Pepe Mel,Home,0
2594519,150,1,11.0,Pepe Mel,897,2,7.0,Víctor Sánchez,Home,0
2594519,897,2,7.0,Víctor Sánchez,150,1,11.0,Pepe Mel,Away,1
2594530,150,2,10.0,Pepe Mel,2448,1,15.0,Abelardo,Away,1
2594530,2448,1,15.0,Abelardo,150,2,10.0,Pepe Mel,Home,0
2594540,150,2,8.0,Pepe Mel,367,0,15.0,Paco Jémez,Away,1
2594540,367,0,15.0,Paco Jémez,150,2,8.0,Pepe Mel,Home,0
2594550,150,1,10.0,Pepe Mel,714,3,8.0,Sergio,Home,0
2594550,714,3,8.0,Sergio,150,1,10.0,Pepe Mel,Away,1
2594559,150,1,10.0,Pepe Mel,16795,1,20.0,José Ramón Sandoval,Away,0
2594559,16795,1,20.0,José Ramón Sandoval,150,1,10.0,Pepe Mel,Home,0
2594578,150,1,11.0,Pepe Mel,1084,0,16.0,Javi Gracia,Away,1
2594578,1084,0,16.0,Javi Gracia,150,1,11.0,Pepe Mel,Home,0
2594588,13,1,2.0,Diego Simeone,150,0,12.0,Pepe Mel,Away,1
2594588,150,0,12.0,Pepe Mel,13,1,2.0,Diego Simeone,Home,0
2594597,150,1,11.0,Pepe Mel,3368,0,19.0,Rubi,Away,1
2594597,3368,0,19.0,Rubi,150,1,11.0,Pepe Mel,Home,0
2594599,1084,2,20.0,Javi Gracia,16795,2,17.0,José Ramón Sandoval,Home,0
2594599,16795,2,17.0,José Ramón Sandoval,1084,2,20.0,Javi Gracia,Away,0
2594607,150,1,11.0,Pepe Mel,940,1,4.0,Eduardo Berizzo,Home,0
2594607,940,1,4.0,Eduardo Berizzo,150,1,11.0,Pepe Mel,Away,0
2594610,621,0,7.0,Ernesto Valverde,1084,0,17.0,Javi Gracia,Home,0
2594610,1084,0,17.0,Javi Gracia,621,0,7.0,Ernesto Valverde,Away,0
2594616,150,0,11.0,Pepe Mel,472,1,19.0,Quique Setién,Away,0
2594616,472,1,19.0,Quique Setién,150,0,11.0,Pepe Mel,Home,1
2594626,150,0,12.0,Pepe Mel,368,0,8.0,Unai Emery,Home,0
2594626,368,0,8.0,Unai Emery,150,0,12.0,Pepe Mel,Away,0
2594630,13,0,2.0,Diego Simeone,1084,1,13.0,Javi Gracia,Away,0
2594630,1084,1,13.0,Javi Gracia,13,0,2.0,Diego Simeone,Home,1
2594635,131,4,1.0,Luis Enrique,150,0,12.0,Pepe Mel,Home,1
2594635,150,0,12.0,Pepe Mel,131,4,1.0,Luis Enrique,Away,0
2594658,472,1,16.0,Quique Setién,1084,1,10.0,Javi Gracia,Home,0
2594658,1084,1,10.0,Javi Gracia,472,1,16.0,Quique Setién,Away,0
2594662,368,2,7.0,Unai Emery,1084,1,12.0,Javi Gracia,Home,1
2594662,1084,1,12.0,Javi Gracia,368,2,7.0,Unai Emery,Away,0
2594674,131,2,1.0,Luis Enrique,1084,1,12.0,Javi Gracia,Away,1
2594674,1084,1,12.0,Javi Gracia,131,2,1.0,Luis Enrique,Home,0
2594684,1084,2,10.0,Javi Gracia,1533,1,8.0,José Luis Mendilibar,Away,1
2594684,1533,1,8.0,José Luis Mendilibar,1084,2,10.0,Javi Gracia,Home,0
2594695,1084,3,10.0,Javi Gracia,3709,0,12.0,Fran Escribá,Home,1
2594695,3709,0,12.0,Fran Escribá,1084,3,10.0,Javi Gracia,Away,0
2594705,1050,1,4.0,Marcelino,1084,0,10.0,Javi Gracia,Home,1
2594705,1084,0,10.0,Javi Gracia,1050,1,4.0,Marcelino,Away,0
2594709,150,2,14.0,Juan Merino,897,2,9.0,Víctor Sánchez,Away,0
2594709,897,2,9.0,Víctor Sánchez,150,2,14.0,Juan Merino,Home,0
2594716,418,1,3.0,Zinédine Zidane,1084,1,12.0,Javi Gracia,Away,0
2594716,1084,1,12.0,Javi Gracia,418,1,3.0,Zinédine Zidane,Home,0
2594726,681,1,9.0,Eusebio,1084,1,10.0,Javi Gracia,Home,0
2594726,1084,1,10.0,Javi Gracia,681,1,9.0,Eusebio,Away,0
2594737,1049,2,10.0,Gary Neville,1084,1,11.0,Javi Gracia,Away,1
2594737,1084,1,11.0,Javi Gracia,1049,2,10.0,Gary Neville,Home,0
2594747,897,3,13.0,Víctor Sánchez,1084,3,12.0,Javi Gracia,Home,0
2594747,1084,3,12.0,Javi Gracia,897,3,13.0,Víctor Sánchez,Away,0
2594768,150,0,13.0,Juan Merino,1084,1,8.0,Javi Gracia,Home,0
2594768,1084,1,8.0,Javi Gracia,150,0,13.0,Juan Merino,Away,1
2594778,13,5,2.0,Diego Simeone,150,1,14.0,Juan Merino,Home,1
2594778,150,1,14.0,Juan Merino,13,5,2.0,Diego Simeone,Away,0
2594789,1084,0,8.0,Javi Gracia,16795,0,17.0,José González,Away,0
2594789,16795,0,17.0,José González,1084,0,8.0,Javi Gracia,Home,0
2594800,621,1,5.0,Ernesto Valverde,1084,0,8.0,Javi Gracia,Away,1
2594800,1084,0,8.0,Javi Gracia,621,1,5.0,Ernesto Valverde,Home,0
2594810,367,1,16.0,Paco Jémez,1084,1,9.0,Javi Gracia,Away,0
2594810,1084,1,9.0,Javi Gracia,367,1,16.0,Paco Jémez,Home,0
2594816,150,0,13.0,Juan Merino,368,2,7.0,Unai Emery,Away,0
2594816,368,2,7.0,Unai Emery,150,0,13.0,Juan Merino,Home,1
2594820,13,1,2.0,Diego Simeone,1084,0,10.0,Javi Gracia,Home,1
2594820,1084,0,10.0,Javi Gracia,13,1,2.0,Diego Simeone,Away,0
2594825,131,2,1.0,Luis Enrique,150,0,13.0,Juan Merino,Away,1
2594825,150,0,13.0,Juan Merino,131,2,1.0,Luis Enrique,Home,0
2594844,150,2,10.0,Juan Merino,3709,1,19.0,Juan Esnáider,Home,1
2594844,3709,1,19.0,Juan Esnáider,150,2,10.0,Juan Merino,Away,0
2598031,589,0,14.0,José Morais,820,1,15.0,İbrahim Üzülmez,Away,0
2598031,820,1,15.0,İbrahim Üzülmez,589,0,14.0,José Morais,Home,1
2598033,3216,0,18.0,Ümit Özat,19771,0,7.0,Cihat Arslan,Home,0
2598033,19771,0,7.0,Cihat Arslan,3216,0,18.0,Ümit Özat,Away,0
2598038,20,3,11.0,Hamza Hamzaoğlu,524,2,8.0,Mutlu Topçu,Away,1
2598038,524,2,8.0,Mutlu Topçu,20,3,11.0,Hamza Hamzaoğlu,Home,0
2598039,141,2,3.0,Mustafa Denizli,2944,3,12.0,Mustafa Reşit Akçay,Away,0
2598039,2944,3,12.0,Mustafa Reşit Akçay,141,2,3.0,Mustafa Denizli,Home,1
2598050,2381,0,16.0,Okan Buruk,2944,4,9.0,Mustafa Reşit Akçay,Away,0
2598050,2944,4,9.0,Mustafa Reşit Akçay,2381,0,16.0,Okan Buruk,Home,1
2598051,820,1,15.0,İbrahim Üzülmez,10484,0,7.0,Rıza Çalımbay,Away,1
2598051,10484,0,7.0,Rıza Çalımbay,820,1,15.0,İbrahim Üzülmez,Home,0
2598052,449,1,12.0,Hami Mandıralı,19771,2,5.0,Cihat Arslan,Away,0
2598052,19771,2,5.0,Cihat Arslan,449,1,12.0,Hami Mandıralı,Home,1
2598055,114,4,1.0,Şenol Güneş,524,0,8.0,Mutlu Topçu,Home,1
2598055,524,0,8.0,Mutlu Topçu,114,4,1.0,Şenol Güneş,Away,0
2600611,855,1,14.0,Jocelyn Gourvennec,1421,2,12.0,Olivier Guégan,Home,0
2600611,1421,2,12.0,Olivier Guégan,855,1,14.0,Jocelyn Gourvennec,Away,1
2600628,855,1,18.0,Jocelyn Gourvennec,969,2,13.0,Rolland Courbis,Away,0
2600628,969,2,13.0,Rolland Courbis,855,1,18.0,Jocelyn Gourvennec,Home,1
2602556,265,2,,Giannis Anastasiou,2282,1,,Michel Preud'homme,Home,1
2602556,2282,1,,Michel Preud'homme,265,2,,Giannis Anastasiou,Away,0
2602557,265,0,,Giannis Anastasiou,2282,3,,Michel Preud'homme,Away,0
2602557,2282,3,,Michel Preud'homme,265,0,,Giannis Anastasiou,Home,1
2602884,16,5,,Thomas Tuchel,4441,0,,Dietmar Kühbauer,Home,1
2602884,4441,0,,Dietmar Kühbauer,16,5,,Thomas Tuchel,Away,0
2603977,12,1,10.0,Rudi Garcia,276,1,11.0,Andrea Mandorlini,Away,0
2603977,276,1,11.0,Andrea Mandorlini,12,1,10.0,Rudi Garcia,Home,0
2603979,410,1,8.0,Stefano Colantuono,506,0,16.0,Massimiliano Allegri,Away,1
2603979,506,0,16.0,Massimiliano Allegri,410,1,8.0,Stefano Colantuono,Home,0
2603988,252,2,8.0,Gian Piero Gasperini,276,0,15.0,Andrea Mandorlini,Home,1
2603988,276,0,15.0,Andrea Mandorlini,252,2,8.0,Gian Piero Gasperini,Away,0
2603991,12,2,7.0,Rudi Garcia,506,1,16.0,Massimiliano Allegri,Home,1
2603991,506,1,16.0,Massimiliano Allegri,12,2,7.0,Rudi Garcia,Away,0
2603997,276,2,15.0,Andrea Mandorlini,416,2,4.0,Gian Piero Ventura,Home,0
2603997,416,2,4.0,Gian Piero Ventura,276,2,15.0,Andrea Mandorlini,Away,0
2604004,276,1,15.0,Andrea Mandorlini,800,1,12.0,Edoardo Reja,Away,0
2604004,800,1,12.0,Edoardo Reja,276,1,15.0,Andrea Mandorlini,Home,0
2604008,252,0,16.0,Gian Piero Gasperini,506,2,13.0,Massimiliano Allegri,Home,0
2604008,506,2,13.0,Massimiliano Allegri,252,0,16.0,Gian Piero Gasperini,Away,1
2604018,506,1,13.0,Massimiliano Allegri,8970,1,20.0,Roberto Stellone,Home,0
2604018,8970,1,20.0,Roberto Stellone,506,1,13.0,Massimiliano Allegri,Away,0
2604048,276,1,18.0,Andrea Mandorlini,410,1,15.0,Stefano Colantuono,Home,0
2604048,410,1,15.0,Stefano Colantuono,276,1,18.0,Andrea Mandorlini,Away,0
2604052,398,1,6.0,Stefano Pioli,6574,2,5.0,Eusebio Di Francesco,Away,0
2604052,6574,2,5.0,Eusebio Di Francesco,398,1,6.0,Stefano Pioli,Home,1
2604059,398,3,5.0,Stefano Pioli,416,0,8.0,Gian Piero Ventura,Home,1
2604059,416,0,8.0,Gian Piero Ventura,398,3,5.0,Stefano Pioli,Away,0
2604062,276,1,19.0,Andrea Mandorlini,1038,4,7.0,Walter Zenga,Away,0
2604062,1038,4,7.0,Walter Zenga,276,1,19.0,Andrea Mandorlini,Home,1
2604064,398,1,6.0,Stefano Pioli,800,2,7.0,Edoardo Reja,Away,0
2604064,800,2,7.0,Edoardo Reja,398,1,6.0,Stefano Pioli,Home,1
2604067,276,0,19.0,Andrea Mandorlini,430,2,3.0,Paulo Sousa,Home,0
2604067,430,2,3.0,Paulo Sousa,276,0,19.0,Andrea Mandorlini,Away,1
2604075,276,0,19.0,Andrea Mandorlini,4102,0,20.0,Giuseppe Sannino,Away,0
2604075,4102,0,20.0,Giuseppe Sannino,276,0,19.0,Andrea Mandorlini,Home,0
2604081,5,3,6.0,Siniša Mihajlović,398,1,7.0,Stefano Pioli,Away,1
2604081,398,1,7.0,Stefano Pioli,5,3,6.0,Siniša Mihajlović,Home,0
2604084,506,3,7.0,Massimiliano Allegri,749,1,13.0,Marco Giampaolo,Away,1
2604084,749,1,13.0,Marco Giampaolo,506,3,7.0,Massimiliano Allegri,Home,0
2604090,12,2,3.0,Rudi Garcia,398,0,9.0,Stefano Pioli,Home,1
2604090,398,0,9.0,Stefano Pioli,12,2,3.0,Rudi Garcia,Away,0
2604101,5,0,7.0,Siniša Mihajlović,506,1,6.0,Massimiliano Allegri,Away,0
2604101,506,1,6.0,Massimiliano Allegri,5,0,7.0,Siniša Mihajlović,Home,1
2604105,398,0,10.0,Stefano Pioli,749,1,12.0,Marco Giampaolo,Away,0
2604105,749,1,12.0,Marco Giampaolo,398,0,10.0,Stefano Pioli,Home,1
2604110,458,0,16.0,Davide Ballardini,506,3,5.0,Massimiliano Allegri,Home,0
2604110,506,3,5.0,Massimiliano Allegri,458,0,16.0,Davide Ballardini,Away,1
2604121,398,0,12.0,Stefano Pioli,506,2,5.0,Massimiliano Allegri,Home,0
2604121,506,2,5.0,Massimiliano Allegri,398,0,12.0,Stefano Pioli,Away,1
2604128,398,1,12.0,Stefano Pioli,1038,1,16.0,Vincenzo Montella,Home,0
2604128,1038,1,16.0,Vincenzo Montella,398,1,12.0,Stefano Pioli,Away,0
2604129,5,1,7.0,Siniša Mihajlović,276,1,20.0,Luigi Delneri,Home,0
2604129,276,1,20.0,Luigi Delneri,5,1,7.0,Siniša Mihajlović,Away,0
2604136,506,3,4.0,Massimiliano Allegri,4102,2,19.0,Fabrizio Castori,Away,1
2604136,4102,2,19.0,Fabrizio Castori,506,3,4.0,Massimiliano Allegri,Home,0
2604147,276,0,20.0,Luigi Delneri,506,3,4.0,Massimiliano Allegri,Away,0
2604147,506,3,4.0,Massimiliano Allegri,276,0,20.0,Luigi Delneri,Home,1
2604148,398,0,10.0,Stefano Pioli,4102,0,19.0,Fabrizio Castori,Home,0
2604148,4102,0,19.0,Fabrizio Castori,398,0,10.0,Stefano Pioli,Away,0
2604162,506,2,2.0,Massimiliano Allegri,1038,1,14.0,Vincenzo Montella,Away,1
2604162,1038,1,14.0,Vincenzo Montella,506,2,2.0,Massimiliano Allegri,Home,0
2604169,410,0,13.0,Stefano Colantuono,506,4,2.0,Massimiliano Allegri,Home,0
2604169,506,4,2.0,Massimiliano Allegri,410,0,13.0,Stefano Colantuono,Away,1
2604170,398,2,9.0,Stefano Pioli,1025,2,15.0,Roberto Donadoni,Away,0
2604170,1025,2,15.0,Roberto Donadoni,398,2,9.0,Stefano Pioli,Home,0
2604177,398,4,9.0,Stefano Pioli,862,1,10.0,Rolando Maran,Home,1
2604177,862,1,10.0,Rolando Maran,398,4,9.0,Stefano Pioli,Away,0
2604181,12,0,5.0,Luciano Spalletti,506,1,2.0,Massimiliano Allegri,Away,0
2604181,506,1,2.0,Massimiliano Allegri,12,0,5.0,Luciano Spalletti,Home,1
2604189,506,4,2.0,Massimiliano Allegri,862,0,12.0,Rolando Maran,Away,1
2604189,862,0,12.0,Rolando Maran,506,4,2.0,Massimiliano Allegri,Home,0
2604190,398,0,8.0,Stefano Pioli,410,0,15.0,Stefano Colantuono,Away,0
2604190,410,0,15.0,Stefano Colantuono,398,0,8.0,Stefano Pioli,Home,0
2604200,398,0,9.0,Stefano Pioli,6195,2,1.0,Maurizio Sarri,Home,0
2604200,6195,2,1.0,Maurizio Sarri,398,0,9.0,Stefano Pioli,Away,1
2604218,276,2,20.0,Luigi Delneri,398,5,7.0,Stefano Pioli,Away,0
2604218,398,5,7.0,Stefano Pioli,276,2,20.0,Luigi Delneri,Home,1
2604220,506,1,1.0,Massimiliano Allegri,6195,0,2.0,Maurizio Sarri,Home,1
2604220,6195,0,2.0,Maurizio Sarri,506,1,1.0,Massimiliano Allegri,Away,0
2604228,506,0,1.0,Massimiliano Allegri,1025,0,9.0,Roberto Donadoni,Away,0
2604228,1025,0,9.0,Roberto Donadoni,506,0,1.0,Massimiliano Allegri,Home,0
2604229,398,0,8.0,Stefano Pioli,8970,0,18.0,Roberto Stellone,Away,0
2604229,8970,0,18.0,Roberto Stellone,398,0,8.0,Stefano Pioli,Home,0
2604239,46,0,5.0,Roberto Mancini,506,2,1.0,Massimiliano Allegri,Away,0
2604239,506,2,1.0,Massimiliano Allegri,46,0,5.0,Roberto Mancini,Home,1
2604242,398,0,8.0,Stefano Pioli,6574,2,7.0,Eusebio Di Francesco,Home,0
2604242,6574,2,7.0,Eusebio Di Francesco,398,0,8.0,Stefano Pioli,Away,1
2604248,506,2,1.0,Massimiliano Allegri,800,0,15.0,Edoardo Reja,Away,1
2604248,800,0,15.0,Edoardo Reja,506,2,1.0,Massimiliano Allegri,Home,0
2604249,398,1,8.0,Stefano Pioli,416,1,12.0,Gian Piero Ventura,Away,0
2604249,416,1,12.0,Gian Piero Ventura,398,1,8.0,Stefano Pioli,Home,0
2604254,398,2,8.0,Stefano Pioli,800,0,15.0,Edoardo Reja,Home,1
2604254,800,0,15.0,Edoardo Reja,398,2,8.0,Stefano Pioli,Away,0
2604262,506,1,1.0,Massimiliano Allegri,6574,0,7.0,Eusebio Di Francesco,Home,1
2604262,6574,0,7.0,Eusebio Di Francesco,506,1,1.0,Massimiliano Allegri,Away,0
2604265,416,1,13.0,Gian Piero Ventura,506,4,1.0,Massimiliano Allegri,Home,0
2604265,506,4,1.0,Massimiliano Allegri,416,1,13.0,Gian Piero Ventura,Away,1
2604274,506,1,1.0,Massimiliano Allegri,749,0,14.0,Marco Giampaolo,Home,1
2604274,749,0,14.0,Marco Giampaolo,506,1,1.0,Massimiliano Allegri,Away,0
2604280,12,4,3.0,Luciano Spalletti,398,1,8.0,Stefano Pioli,Away,1
2604280,398,1,8.0,Stefano Pioli,12,4,3.0,Luciano Spalletti,Home,0
2604291,5,1,6.0,Siniša Mihajlović,506,2,1.0,Massimiliano Allegri,Home,0
2604291,506,2,1.0,Massimiliano Allegri,5,1,6.0,Siniša Mihajlović,Away,1
2604292,398,3,8.0,Simone Inzaghi,458,0,18.0,Walter Novellino,Away,1
2604292,458,0,18.0,Walter Novellino,398,3,8.0,Simone Inzaghi,Home,0
2604295,398,2,8.0,Simone Inzaghi,749,0,12.0,Marco Giampaolo,Home,1
2604295,749,0,12.0,Marco Giampaolo,398,2,8.0,Simone Inzaghi,Away,0
2604311,398,0,9.0,Simone Inzaghi,506,3,1.0,Massimiliano Allegri,Away,0
2604311,506,3,1.0,Massimiliano Allegri,398,0,9.0,Simone Inzaghi,Home,1
2604317,430,1,5.0,Paulo Sousa,506,2,1.0,Massimiliano Allegri,Home,0
2604317,506,2,1.0,Massimiliano Allegri,430,1,5.0,Paulo Sousa,Away,1
2604326,506,2,1.0,Massimiliano Allegri,4102,0,17.0,Fabrizio Castori,Home,1
2604326,4102,0,17.0,Fabrizio Castori,506,2,1.0,Massimiliano Allegri,Away,0
2604330,46,0,4.0,Roberto Mancini,398,2,8.0,Simone Inzaghi,Away,0
2604330,398,2,8.0,Simone Inzaghi,46,0,4.0,Roberto Mancini,Home,1
2604338,398,3,8.0,Simone Inzaghi,4102,1,18.0,Fabrizio Castori,Away,1
2604338,4102,1,18.0,Fabrizio Castori,398,3,8.0,Simone Inzaghi,Home,0
2604347,398,2,8.0,Simone Inzaghi,430,4,5.0,Paulo Sousa,Home,0
2604347,430,4,5.0,Paulo Sousa,398,2,8.0,Simone Inzaghi,Away,1
2604352,506,5,1.0,Massimiliano Allegri,1038,0,15.0,Vincenzo Montella,Home,1
2604352,1038,0,15.0,Vincenzo Montella,506,5,1.0,Massimiliano Allegri,Away,0
2605728,11,1,,Arsène Wenger,631,0,,José Mourinho,Home,1
2605728,631,0,,José Mourinho,11,1,,Arsène Wenger,Away,0
2606498,524,0,10.0,Mutlu Topçu,19771,1,3.0,Cihat Arslan,Home,0
